wavelength,k_ext,Av,Ak
402.3682,3.981717551,0.000274861,0.001512995
402.7669,3.974662234,0.000274374,0.001510314
403.166,3.96762074,0.000273888,0.001507639
403.5655,3.960593609,0.000273403,0.001504969
403.9654,3.953579958,0.000272918,0.001502303
404.3657,3.946580595,0.000272435,0.001499644
404.7664,3.939594986,0.000271953,0.001496989
405.1675,3.932623285,0.000271472,0.00149434
405.569,3.925665275,0.000270991,0.001491696
405.9709,3.918721451,0.000270512,0.001489058
406.3732,3.911790996,0.000270034,0.001486424
406.7759,3.904874762,0.000269556,0.001483796
407.179,3.897971738,0.00026908,0.001481173
407.5825,3.891082939,0.000268604,0.001478555
407.9864,3.884207466,0.00026813,0.001475943
408.3906,3.877345503,0.000267656,0.001473335
408.7953,3.870497222,0.000267183,0.001470733
409.2004,3.863662416,0.000266711,0.001468136
409.6059,3.856840957,0.00026624,0.001465544
410.0118,3.850033384,0.000265771,0.001462957
410.4181,3.843239084,0.000265301,0.001460376
410.8248,3.836458624,0.000264833,0.001457799
411.2319,3.829690693,0.000264366,0.001455227
411.6394,3.822937051,0.0002639,0.001452661
412.0473,3.816196235,0.000263435,0.0014501
412.4556,3.809468846,0.00026297,0.001447543
412.8644,3.802754764,0.000262507,0.001444992
413.2735,3.796053772,0.000262044,0.001442446
413.683,3.789365793,0.000261583,0.001439904
414.0929,3.782691556,0.000261122,0.001437368
414.5033,3.776030269,0.000260662,0.001434837
414.914,3.769381738,0.000260203,0.001432311
415.3252,3.762746648,0.000259745,0.00142979
415.7368,3.756124839,0.000259288,0.001427273
416.1487,3.749515869,0.000258832,0.001424762
416.5611,3.74291943,0.000258376,0.001422255
416.9739,3.736336494,0.000257922,0.001419754
417.3871,3.729766941,0.000257468,0.001417258
417.8007,3.722868021,0.000256992,0.001414636
418.2147,3.715635603,0.000256493,0.001411888
418.6291,3.708417696,0.000255995,0.001409145
419.044,3.70121532,0.000255497,0.001406409
419.4592,3.694027551,0.000255001,0.001403677
419.8749,3.686854733,0.000254506,0.001400952
420.2909,3.679697378,0.000254012,0.001398232
420.7074,3.672554429,0.000253519,0.001395518
421.1243,3.66542659,0.000253027,0.001392809
421.5416,3.658313685,0.000252536,0.001390107
421.9593,3.651215539,0.000252046,0.001387409
422.3775,3.644132169,0.000251557,0.001384718
422.796,3.637063823,0.000251069,0.001382032
423.215,3.630010127,0.000250582,0.001379352
423.6344,3.622970977,0.000250096,0.001376677
424.0542,3.615946535,0.000249611,0.001374008
424.4744,3.608936699,0.000249127,0.001371344
424.895,3.601941488,0.000248645,0.001368686
425.3161,3.59496089,0.000248163,0.001366033
425.7375,3.587994465,0.000247682,0.001363386
426.1594,3.581042892,0.000247202,0.001360745
426.5817,3.574105643,0.000246723,0.001358109
427.0044,3.567182603,0.000246245,0.001355478
427.4275,3.560274114,0.000245768,0.001352853
427.8511,3.553379945,0.000245292,0.001350233
428.2751,3.54649996,0.000244817,0.001347619
428.6995,3.539634461,0.000244343,0.00134501
429.1243,3.532783078,0.00024387,0.001342407
429.5495,3.525945809,0.000243399,0.001339809
429.9752,3.519122934,0.000242928,0.001337216
430.4013,3.512313984,0.000242457,0.001334629
430.8278,3.505519321,0.000241988,0.001332047
431.2547,3.498738717,0.00024152,0.00132947
431.682,3.491972073,0.000241053,0.001326899
432.1098,3.485219757,0.000240587,0.001324333
432.538,3.478481176,0.000240122,0.001321773
432.9666,3.471756789,0.000239658,0.001319218
433.3957,3.465046223,0.000239195,0.001316668
433.8251,3.458349457,0.000238732,0.001314123
434.255,3.451666688,0.000238271,0.001311584
434.6853,3.444997596,0.000237811,0.001309049
435.1161,3.438342507,0.000237351,0.001306521
435.5473,3.431701097,0.000236893,0.001303997
435.9789,3.425073227,0.000236435,0.001301479
436.4109,3.418459308,0.000235979,0.001298965
436.8433,3.411859022,0.000235523,0.001296457
437.2762,3.405272577,0.000235068,0.001293955
437.7095,3.39869961,0.000234615,0.001291457
438.1433,3.392140134,0.000234162,0.001288964
438.5775,3.385594298,0.00023371,0.001286477
439.0121,3.379061854,0.000233259,0.001283995
439.4471,3.372543141,0.000232809,0.001281518
439.8826,3.366037672,0.00023236,0.001279046
440.3185,3.359545737,0.000231912,0.001276579
440.7548,3.353067126,0.000231465,0.001274117
441.1915,3.346601773,0.000231018,0.00127166
441.6287,3.340150159,0.000230573,0.001269209
442.0664,3.333711229,0.000230128,0.001266762
442.5044,3.327285618,0.000229685,0.001264321
442.9429,3.320873391,0.000229242,0.001261884
443.3818,3.314474408,0.0002288,0.001259453
443.8212,3.308088419,0.00022836,0.001257026
444.261,3.301715636,0.00022792,0.001254604
444.7012,3.295355967,0.000227481,0.001252188
445.1419,3.289009462,0.000227043,0.001249776
445.583,3.282676006,0.000226605,0.00124737
446.0246,3.276355574,0.000226169,0.001244968
446.4666,3.270048059,0.000225734,0.001242571
446.909,3.263753695,0.000225299,0.001240179
447.3518,3.257472359,0.000224866,0.001237793
447.7951,3.251204072,0.000224433,0.001235411
448.2389,3.244948585,0.000224001,0.001233034
448.683,3.238725605,0.000223571,0.001230669
449.1277,3.232571297,0.000223147,0.001228331
449.5727,3.226429403,0.000222723,0.001225997
450.0182,3.220299914,0.0002223,0.001223668
450.4642,3.214182956,0.000221877,0.001221343
450.9105,3.208078504,0.000221456,0.001219024
451.3574,3.201986354,0.000221035,0.001216709
451.8046,3.195906506,0.000220616,0.001214398
452.2523,3.189813827,0.000220195,0.001212083
452.7005,3.183758639,0.000219777,0.001209782
453.1491,3.177715741,0.00021936,0.001207486
453.5981,3.171685295,0.000218944,0.001205195
454.0476,3.165667065,0.000218528,0.001202908
454.4976,3.159660798,0.000218114,0.001200626
454.9479,3.153666893,0.0002177,0.001198348
455.3988,3.147685174,0.000217287,0.001196075
455.85,3.141748437,0.000216877,0.001193819
456.3018,3.135867602,0.000216471,0.001191585
456.7539,3.129998899,0.000216066,0.001189355
457.2065,3.124142202,0.000215662,0.001187129
457.6596,3.118297622,0.000215258,0.001184908
458.1131,3.112464895,0.000214856,0.001182692
458.5671,3.106644182,0.000214454,0.00118048
459.0215,3.100835289,0.000214053,0.001178273
459.4764,3.095038336,0.000213653,0.00117607
459.9317,3.089253078,0.000213253,0.001173872
460.3874,3.08347965,0.000212855,0.001171678
460.8436,3.077718043,0.000212457,0.001169489
461.3003,3.071968143,0.00021206,0.001167304
461.7574,3.066230036,0.000211664,0.001165123
462.215,3.060503438,0.000211269,0.001162947
462.673,3.05478876,0.000210874,0.001160776
463.1315,3.049085415,0.000210481,0.001158609
463.5904,3.043393815,0.000210088,0.001156446
464.0498,3.037713732,0.000209696,0.001154287
464.5097,3.032045287,0.000209304,0.001152134
464.97,3.026388337,0.000208914,0.001149984
465.4307,3.020742949,0.000208524,0.001147839
465.892,3.01510887,0.000208135,0.001145698
466.3536,3.009486414,0.000207747,0.001143562
466.8158,3.003875319,0.00020736,0.001141429
467.2783,2.998275661,0.000206973,0.001139302
467.7414,2.992687315,0.000206587,0.001137178
468.2049,2.987110564,0.000206202,0.001135059
468.6688,2.981545081,0.000205818,0.001132944
469.1333,2.97599092,0.000205435,0.001130834
469.5981,2.970448047,0.000205052,0.001128727
470.0635,2.964916437,0.00020467,0.001126626
470.5293,2.959395981,0.000204289,0.001124528
470.9956,2.953886754,0.000203909,0.001122434
471.4623,2.948388738,0.000203529,0.001120345
471.9295,2.942901686,0.000203151,0.00111826
472.3971,2.937425835,0.000202773,0.00111618
472.8652,2.931961105,0.000202395,0.001114103
473.3338,2.926507396,0.000202019,0.001112031
473.8029,2.921064658,0.000201643,0.001109963
474.2724,2.915632789,0.000201268,0.001107898
474.7424,2.910211994,0.000200894,0.001105839
475.2128,2.904802221,0.000200521,0.001103783
475.6837,2.899403352,0.000200148,0.001101732
476.1551,2.894015375,0.000199776,0.001099684
476.6269,2.888638132,0.000199405,0.001097641
477.0992,2.883271886,0.000199034,0.001095602
477.572,2.87791652,0.000198665,0.001093567
478.0452,2.872571896,0.000198296,0.001091536
478.519,2.867238072,0.000197927,0.001089509
478.9931,2.861915181,0.00019756,0.001087487
479.4678,2.856603078,0.000197193,0.001085468
479.9429,2.851301525,0.000196827,0.001083454
480.4185,2.846010899,0.000196462,0.001081443
480.8946,2.840730824,0.000196098,0.001079437
481.3711,2.835461283,0.000195734,0.001077434
481.8481,2.830202399,0.000195371,0.001075436
482.3256,2.824954292,0.000195009,0.001073442
482.8036,2.819716617,0.000194647,0.001071452
483.282,2.814489509,0.000194286,0.001069465
483.7609,2.80927293,0.000193926,0.001067483
484.2403,2.804066648,0.000193567,0.001065505
484.7201,2.798871008,0.000193208,0.001063531
485.2005,2.793685834,0.00019285,0.00106156
485.6813,2.788511105,0.000192493,0.001059594
486.1625,2.783346626,0.000192136,0.001057632
486.6443,2.778192471,0.000191781,0.001055673
487.1265,2.773048878,0.000191426,0.001053719
487.6092,2.767915534,0.000191071,0.001051768
488.0924,2.762792377,0.000190717,0.001049821
488.5761,2.757679571,0.000190365,0.001047879
489.0602,2.752577121,0.000190012,0.00104594
489.5449,2.747484758,0.000189661,0.001044005
490.03,2.742402774,0.00018931,0.001042074
490.5156,2.737330992,0.00018896,0.001040146
491.0016,2.732269349,0.00018861,0.001038223
491.4882,2.727217738,0.000188262,0.001036303
491.9752,2.722176408,0.000187914,0.001034388
492.4627,2.717145184,0.000187566,0.001032476
492.9507,2.712123841,0.00018722,0.001030568
493.4392,2.707112624,0.000186874,0.001028664
493.9282,2.702111494,0.000186529,0.001026763
494.4177,2.69712038,0.000186184,0.001024867
494.9076,2.692139246,0.00018584,0.001022974
495.398,2.687168057,0.000185497,0.001021085
495.8889,2.68220672,0.000185155,0.0010192
496.3803,2.677255303,0.000184813,0.001017318
496.8722,2.672313946,0.000184472,0.001015441
497.3646,2.667701306,0.000184153,0.001013688
497.8574,2.663140538,0.000183838,0.001011955
498.3508,2.658588689,0.000183524,0.001010225
498.8446,2.654045404,0.000183211,0.001008499
499.3389,2.649510987,0.000182898,0.001006776
499.8337,2.644985116,0.000182585,0.001005056
500.3291,2.64050946,0.000182276,0.001003356
500.8248,2.636052976,0.000181969,0.001001662
501.3211,2.631604896,0.000181662,0.000999972
501.8179,2.62716537,0.000181355,0.000998285
502.3152,2.622734107,0.000181049,0.000996601
502.8129,2.618311295,0.000180744,0.000994921
503.3112,2.613896676,0.000180439,0.000993243
503.81,2.609490626,0.000180135,0.000991569
504.3092,2.60509287,0.000179831,0.000989898
504.8089,2.600703275,0.000179528,0.00098823
505.3092,2.596321981,0.000179226,0.000986565
505.8099,2.591949081,0.000178924,0.000984903
506.3111,2.587584436,0.000178623,0.000983245
506.8129,2.583227951,0.000178322,0.000981589
507.3151,2.578879563,0.000178022,0.000979937
507.8178,2.574539624,0.000177722,0.000978288
508.321,2.570207791,0.000177423,0.000976642
508.8247,2.565884183,0.000177125,0.000974999
509.3289,2.561568646,0.000176827,0.000973359
509.8336,2.557261279,0.00017653,0.000971722
510.3389,2.552961949,0.000176233,0.000970089
510.8446,2.548670755,0.000175937,0.000968458
511.3508,2.544387568,0.000175641,0.000966831
511.8575,2.540112399,0.000175346,0.000965206
512.3647,2.535845478,0.000175051,0.000963585
512.8725,2.531586343,0.000174757,0.000961966
513.3807,2.527335293,0.000174464,0.000960351
513.8894,2.52309224,0.000174171,0.000958739
514.3986,2.518857034,0.000173878,0.000957129
514.9084,2.514629875,0.000173587,0.000955523
515.4186,2.510410698,0.000173295,0.00095392
515.9294,2.50619932,0.000173005,0.00095232
516.4406,2.501995776,0.000172715,0.000950722
516.9524,2.497800208,0.000172425,0.000949128
517.4646,2.493612571,0.000172136,0.000947537
517.9774,2.489432692,0.000171847,0.000945949
518.4907,2.485260605,0.000171559,0.000944363
519.0045,2.481096434,0.000171272,0.000942781
519.5188,2.476939948,0.000170985,0.000941202
520.0336,2.472791357,0.000170699,0.000939625
520.5489,2.468650426,0.000170413,0.000938052
521.0648,2.464517382,0.000170127,0.000936481
521.5811,2.46039189,0.000169843,0.000934913
522.098,2.456274328,0.000169558,0.000933349
522.6153,2.452164194,0.000169275,0.000931787
523.1332,2.448061995,0.000168991,0.000930228
523.6516,2.443967271,0.000168709,0.000928672
524.1705,2.439880167,0.000168427,0.000927119
524.6899,2.43580074,0.000168145,0.000925569
525.2099,2.431728928,0.000167864,0.000924022
525.7303,2.42766484,0.000167583,0.000922478
526.2513,2.423608205,0.000167303,0.000920936
526.7728,2.419559068,0.000167024,0.000919398
527.2948,2.415517709,0.000166745,0.000917862
527.8173,2.411483685,0.000166466,0.000916329
528.3403,2.407457294,0.000166188,0.000914799
528.8639,2.403438413,0.000165911,0.000913272
529.3879,2.399426742,0.000165634,0.000911748
529.9125,2.395422766,0.000165358,0.000910226
530.4376,2.391426203,0.000165082,0.000908708
530.9633,2.387437137,0.000164806,0.000907192
531.4894,2.38345521,0.000164532,0.000905679
532.0161,2.379480847,0.000164257,0.000904168
532.5433,2.37551385,0.000163983,0.000902661
533.071,2.371554023,0.00016371,0.000901156
533.5993,2.367601727,0.000163437,0.000899655
534.128,2.363656844,0.000163165,0.000898156
534.6573,2.359719124,0.000162893,0.000896659
535.1871,2.355788749,0.000162622,0.000895166
535.7175,2.351865655,0.000162351,0.000893675
536.2483,2.347949843,0.000162081,0.000892187
536.7797,2.344041289,0.000161811,0.000890702
537.3116,2.340139992,0.000161542,0.00088922
537.8441,2.336246064,0.000161273,0.00088774
538.377,2.332359343,0.000161004,0.000886263
538.9105,2.328479736,0.000160737,0.000884789
539.4446,2.324607357,0.000160469,0.000883317
539.9791,2.320742152,0.000160202,0.000881849
540.5142,2.316884024,0.000159936,0.000880383
541.0498,2.31303304,0.00015967,0.000878919
541.586,2.309189283,0.000159405,0.000877459
542.1226,2.30535253,0.00015914,0.000876001
542.6599,2.301719566,0.000158889,0.00087462
543.1976,2.298094308,0.000158639,0.000873243
543.7359,2.294475339,0.000158389,0.000871868
544.2747,2.290862781,0.00015814,0.000870495
544.814,2.287256486,0.000157891,0.000869125
545.3539,2.283656533,0.000157642,0.000867757
545.8943,2.280063129,0.000157394,0.000866391
546.4353,2.276475902,0.000157147,0.000865028
546.9767,2.272894962,0.0001569,0.000863667
547.5188,2.269320321,0.000156653,0.000862309
548.0613,2.265752093,0.000156406,0.000860953
548.6044,2.262227361,0.000156163,0.000859614
549.1481,2.258713008,0.000155921,0.000858278
549.6922,2.255204802,0.000155678,0.000856945
550.2369,2.2517027,0.000155437,0.000855615
550.7822,2.248206764,0.000155195,0.000854286
551.328,2.244716874,0.000154954,0.00085296
551.8743,2.241233057,0.000154714,0.000851636
552.4212,2.237755207,0.000154474,0.000850315
552.9686,2.234283468,0.000154234,0.000848996
553.5166,2.230817692,0.000153995,0.000847679
554.0651,2.227357816,0.000153756,0.000846364
554.6141,2.223904109,0.000153518,0.000845052
555.1637,2.220456361,0.00015328,0.000843741
555.7138,2.217014517,0.000153042,0.000842434
556.2645,2.21357856,0.000152805,0.000841128
556.8157,2.210148688,0.000152568,0.000839825
557.3675,2.206724759,0.000152332,0.000838524
557.9198,2.203306611,0.000152096,0.000837225
558.4727,2.199894452,0.00015186,0.000835928
559.0261,2.196488188,0.000151625,0.000834634
559.58,2.193087792,0.00015139,0.000833342
560.1346,2.18969332,0.000151156,0.000832052
560.6896,2.186304623,0.000150922,0.000830764
561.2452,2.182921808,0.000150689,0.000829479
561.8014,2.179544847,0.000150456,0.000828196
562.3581,2.176173744,0.000150223,0.000826915
562.9154,2.172808474,0.00014999,0.000825636
563.4732,2.169449058,0.000149759,0.000824359
564.0315,2.166095482,0.000149527,0.000823085
564.5905,2.162747533,0.000149296,0.000821813
565.1499,2.159405543,0.000149065,0.000820543
565.71,2.156069187,0.000148835,0.000819275
566.2705,2.152738585,0.000148605,0.00081801
566.8317,2.149413694,0.000148376,0.000816746
567.3934,2.146094578,0.000148146,0.000815485
567.9556,2.142781184,0.000147918,0.000814226
568.5184,2.139473393,0.000147689,0.000812969
569.0818,2.136171312,0.000147461,0.000811714
569.6457,2.132874893,0.000147234,0.000810462
570.2102,2.129584121,0.000147007,0.000809211
570.7753,2.1262991,0.00014678,0.000807963
571.3409,2.123019601,0.000146554,0.000806717
571.907,2.119745734,0.000146328,0.000805473
572.4738,2.116477596,0.000146102,0.000804231
573.041,2.113214966,0.000145877,0.000802991
573.6089,2.109957875,0.000145652,0.000801754
574.1773,2.106678599,0.000145425,0.000800508
574.7463,2.103432735,0.000145201,0.000799274
575.3158,2.100192564,0.000144978,0.000798043
575.8859,2.096957953,0.000144754,0.000796814
576.4566,2.093728854,0.000144532,0.000795587
577.0278,2.090505335,0.000144309,0.000794362
577.5996,2.087287335,0.000144087,0.000793139
578.172,2.084074774,0.000143865,0.000791918
578.7449,2.0808678,0.000143644,0.0007907
579.3184,2.077666193,0.000143423,0.000789483
579.8925,2.0744702,0.000143202,0.000788269
580.4671,2.071279543,0.000142982,0.000787056
581.0423,2.068094426,0.000142762,0.000785846
581.6181,2.064914742,0.000142543,0.000784638
582.1945,2.061740434,0.000142323,0.000783432
582.7714,2.058571692,0.000142105,0.000782228
583.3489,2.055408342,0.000141886,0.000781026
583.9269,2.052250348,0.000141668,0.000779826
584.5056,2.049097743,0.000141451,0.000778628
585.0848,2.045950621,0.000141233,0.000777432
585.6646,2.04280877,0.000141017,0.000776238
586.2449,2.039672236,0.0001408,0.000775046
586.8258,2.036541134,0.000140584,0.000773856
587.4073,2.033415379,0.000140368,0.000772669
587.9894,2.030294853,0.000140153,0.000771483
588.5721,2.027179763,0.000139938,0.000770299
589.1553,2.024069985,0.000139723,0.000769117
589.7392,2.02096558,0.000139509,0.000767938
590.3235,2.017866311,0.000139295,0.00076676
590.9085,2.014772477,0.000139081,0.000765585
591.4941,2.011603014,0.000138862,0.00076438
592.0802,2.008328984,0.000138636,0.000763136
592.6669,2.005060825,0.000138411,0.000761894
593.2542,2.001798214,0.000138186,0.000760654
593.8421,1.99854137,0.000137961,0.000759417
594.4306,1.99529014,0.000137736,0.000758182
595.0196,1.992044625,0.000137512,0.000756948
595.6092,1.988804782,0.000137289,0.000755717
596.1994,1.985570481,0.000137065,0.000754488
596.7902,1.982341918,0.000136842,0.000753261
597.3816,1.979119016,0.00013662,0.000752037
597.9736,1.975901596,0.000136398,0.000750814
598.5661,1.972704964,0.000136177,0.000749599
599.1593,1.969517625,0.000135957,0.000748388
599.753,1.966335731,0.000135738,0.000747179
600.3473,1.963159364,0.000135518,0.000745972
600.9422,1.959988471,0.000135299,0.000744767
601.5377,1.956823129,0.000135081,0.000743565
602.1338,1.9536632,0.000134863,0.000742364
602.7305,1.950508728,0.000134645,0.000741165
603.3278,1.947359717,0.000134428,0.000739969
603.9256,1.944216129,0.000134211,0.000738774
604.5241,1.941077971,0.000133994,0.000737582
605.1231,1.937945201,0.000133778,0.000736391
605.7228,1.934817946,0.000133562,0.000735203
606.323,1.931696097,0.000133346,0.000734017
606.9238,1.928579456,0.000133131,0.000732832
607.5253,1.925468367,0.000132916,0.00073165
608.1273,1.922362594,0.000132702,0.00073047
608.7299,1.919262213,0.000132488,0.000729292
609.3331,1.916167127,0.000132274,0.000728116
609.9369,1.913077503,0.000132061,0.000726942
610.5413,1.90999322,0.000131848,0.00072577
611.1463,1.906914252,0.000131636,0.0007246
611.752,1.903840535,0.000131423,0.000723432
612.3582,1.900772233,0.000131212,0.000722266
612.965,1.897709166,0.000131,0.000721102
613.5724,1.894651317,0.000130789,0.00071994
614.1804,1.891598849,0.000130578,0.00071878
614.789,1.888551511,0.000130368,0.000717622
615.3982,1.885509484,0.000130158,0.000716466
616.008,1.882472695,0.000129948,0.000715313
616.6185,1.879441178,0.000129739,0.000714161
617.2295,1.876414834,0.00012953,0.000713011
617.8411,1.873393626,0.000129322,0.000711863
618.4534,1.870377666,0.000129113,0.000710717
619.0662,1.867366858,0.000128906,0.000709573
619.6797,1.86436134,0.000128698,0.00070843
620.2938,1.861367708,0.000128492,0.000707293
620.9084,1.858383643,0.000128286,0.000706159
621.5237,1.855404614,0.00012808,0.000705027
622.1396,1.852430637,0.000127875,0.000703897
622.7561,1.84946196,0.00012767,0.000702769
623.3732,1.846498182,0.000127465,0.000701643
623.9909,1.843539566,0.000127261,0.000700518
624.6093,1.840586005,0.000127057,0.000699396
625.2282,1.837637657,0.000126853,0.000698276
625.8478,1.834694105,0.00012665,0.000697157
626.468,1.831755732,0.000126447,0.000696041
627.0888,1.828822406,0.000126245,0.000694926
627.7102,1.825894009,0.000126043,0.000693813
628.3322,1.822970713,0.000125841,0.000692703
628.9548,1.820052392,0.000125639,0.000691594
629.5781,1.817139012,0.000125438,0.000690487
630.202,1.814230589,0.000125238,0.000689382
630.8264,1.811327145,0.000125037,0.000688278
631.4516,1.808428681,0.000124837,0.000687177
632.0773,1.805535251,0.000124637,0.000686077
632.7036,1.802646732,0.000124438,0.00068498
633.3306,1.799763012,0.000124239,0.000683884
633.9582,1.796884295,0.00012404,0.00068279
634.5864,1.794010462,0.000123842,0.000681698
635.2152,1.79114161,0.000123644,0.000680608
635.8447,1.788277554,0.000123446,0.00067952
636.4748,1.785418388,0.000123249,0.000678433
637.1055,1.782564207,0.000123052,0.000677349
637.7368,1.779714753,0.000122855,0.000676266
638.3688,1.776880854,0.000122659,0.000675189
639.0014,1.774052468,0.000122464,0.000674114
639.6346,1.771228857,0.000122269,0.000673041
640.2684,1.768410127,0.000122075,0.00067197
640.9029,1.765596108,0.00012188,0.000670901
641.538,1.76278691,0.000121686,0.000669834
642.1737,1.75998243,0.000121493,0.000668768
642.8101,1.757182677,0.0001213,0.000667704
643.447,1.75438777,0.000121107,0.000666642
644.0847,1.751597519,0.000120914,0.000665582
644.7229,1.748812025,0.000120722,0.000664523
645.3618,1.745920182,0.000120522,0.000663425
646.0013,1.742893961,0.000120313,0.000662275
646.6414,1.739873196,0.000120105,0.000661127
647.2822,1.736857833,0.000119897,0.000659981
647.9236,1.733848069,0.000119689,0.000658837
648.5657,1.730843759,0.000119481,0.000657696
649.2084,1.727844844,0.000119274,0.000656556
649.8517,1.724851358,0.000119068,0.000655419
650.4957,1.721863292,0.000118861,0.000654283
651.1403,1.718880695,0.000118656,0.00065315
651.7855,1.715903565,0.00011845,0.000652019
652.4314,1.712931741,0.000118245,0.000650889
653.0779,1.709965397,0.00011804,0.000649762
653.7251,1.70700444,0.000117836,0.000648637
654.3729,1.704048833,0.000117632,0.000647514
655.0213,1.701098668,0.000117428,0.000646393
655.6704,1.698153706,0.000117225,0.000645274
656.3201,1.695214248,0.000117022,0.000644157
656.9705,1.692279942,0.000116819,0.000643042
657.6215,1.689351094,0.000116617,0.000641929
658.2732,1.686431939,0.000116416,0.00064082
658.9255,1.683519054,0.000116214,0.000639713
659.5785,1.680611373,0.000116014,0.000638608
660.2321,1.677708953,0.000115813,0.000637505
660.8863,1.674811822,0.000115613,0.000636404
661.5412,1.671919838,0.000115414,0.000635305
662.1967,1.669033132,0.000115215,0.000634209
662.8529,1.666151523,0.000115016,0.000633114
663.5098,1.66327526,0.000114817,0.000632021
664.1673,1.660404174,0.000114619,0.00063093
664.8254,1.657538223,0.000114421,0.000629841
665.4842,1.65467748,0.000114224,0.000628754
666.1437,1.651821928,0.000114026,0.000627669
666.8038,1.648971423,0.00011383,0.000626585
667.4646,1.646126178,0.000113633,0.000625504
668.126,1.643286065,0.000113437,0.000624425
668.788,1.640451118,0.000113241,0.000623348
669.4508,1.637621333,0.000113046,0.000622273
670.1142,1.634796665,0.000112851,0.000621199
670.7782,1.63197696,0.000112657,0.000620128
671.4429,1.629162529,0.000112462,0.000619058
672.1083,1.626353099,0.000112268,0.000617991
672.7743,1.623548687,0.000112075,0.000616925
673.441,1.620749348,0.000111881,0.000615861
674.1083,1.61795506,0.000111689,0.0006148
674.7763,1.615165854,0.000111496,0.00061374
675.445,1.612381645,0.000111304,0.000612682
676.1143,1.609602432,0.000111112,0.000611626
676.7843,1.606828212,0.00011092,0.000610572
677.4549,1.604059046,0.000110729,0.000609519
678.1262,1.601298083,0.000110539,0.00060847
678.7982,1.598547797,0.000110349,0.000607425
679.4709,1.595802411,0.000110159,0.000606382
680.1442,1.593062022,0.00010997,0.000605341
680.8182,1.590326551,0.000109781,0.000604301
681.4928,1.587595909,0.000109593,0.000603264
682.1681,1.584870246,0.000109405,0.000602228
682.8441,1.582149354,0.000109217,0.000601194
683.5208,1.579433437,0.000109029,0.000600162
684.1981,1.576722374,0.000108842,0.000599132
684.8761,1.574016176,0.000108655,0.000598103
685.5548,1.57131483,0.000108469,0.000597077
686.2341,1.568618353,0.000108283,0.000596052
686.9141,1.565926627,0.000108097,0.00059503
687.5948,1.563239753,0.000107912,0.000594009
688.2762,1.560557722,0.000107726,0.000592989
688.9582,1.557880505,0.000107542,0.000591972
689.6409,1.555207995,0.000107357,0.000590957
690.3243,1.552540408,0.000107173,0.000589943
691.0084,1.549877483,0.000106989,0.000588931
691.6931,1.54721933,0.000106806,0.000587921
692.3786,1.544566105,0.000106622,0.000586913
693.0647,1.541917538,0.00010644,0.000585906
693.7515,1.53927373,0.000106257,0.000584902
694.4389,1.536634715,0.000106075,0.000583899
695.1271,1.534000418,0.000105893,0.000582898
695.8159,1.531370737,0.000105712,0.000581899
696.5054,1.528745897,0.00010553,0.000580901
697.1956,1.526125644,0.00010535,0.000579906
697.8865,1.523510096,0.000105169,0.000578912
698.578,1.520899271,0.000104989,0.00057792
699.2703,1.51829306,0.000104809,0.00057693
699.9632,1.515691571,0.000104629,0.000575941
700.6568,1.513105155,0.000104451,0.000574958
701.3511,1.510525407,0.000104273,0.000573978
702.0461,1.507950281,0.000104095,0.000572999
702.7418,1.505379799,0.000103917,0.000572023
703.4382,1.502813907,0.00010374,0.000571048
704.1353,1.500263121,0.000103564,0.000570078
704.833,1.497721588,0.000103389,0.000569113
705.5315,1.495184609,0.000103214,0.000568149
706.2306,1.492652182,0.000103039,0.000567186
706.9304,1.490124258,0.000102864,0.000566226
707.631,1.487600862,0.00010269,0.000565267
708.3322,1.485081977,0.000102516,0.00056431
709.0341,1.482567481,0.000102343,0.000563354
709.7367,1.480057567,0.000102169,0.000562401
710.44,1.477552099,0.000101996,0.000561449
711.144,1.475051148,0.000101824,0.000560498
711.8487,1.472554607,0.000101651,0.00055955
712.5541,1.470062469,0.000101479,0.000558603
713.2602,1.467574813,0.000101308,0.000557657
713.967,1.465091629,0.000101136,0.000556714
714.6745,1.462612826,0.000100965,0.000555772
715.3827,1.460138361,0.000100794,0.000554832
716.0916,1.457668366,0.000100624,0.000553893
716.8012,1.455202849,0.000100454,0.000552956
717.5115,1.452741599,0.000100284,0.000552021
718.2225,1.450284805,0.000100114,0.000551087
718.9342,1.44783238,9.99E-05,0.000550155
719.6467,1.445384307,9.98E-05,0.000549225
720.3598,1.442940579,9.96E-05,0.000548297
721.0736,1.44050127,9.94E-05,0.00054737
721.7881,1.438066174,9.93E-05,0.000546444
722.5034,1.435635474,9.91E-05,0.000545521
723.2194,1.433209006,9.89E-05,0.000544599
723.936,1.430786962,9.88E-05,0.000543678
724.6534,1.428369122,9.86E-05,0.00054276
725.3715,1.425955617,9.84E-05,0.000541843
726.0903,1.423546427,9.83E-05,0.000540927
726.8098,1.42114149,9.81E-05,0.000540013
727.53,1.41874074,9.79E-05,0.000539101
728.251,1.416344305,9.78E-05,0.00053819
728.9726,1.413924717,9.76E-05,0.000537271
729.695,1.411536843,9.74E-05,0.000536364
730.4181,1.409153305,9.73E-05,0.000535458
731.1419,1.406773899,9.71E-05,0.000534554
731.8664,1.404398727,9.69E-05,0.000533651
732.5916,1.402027707,9.68E-05,0.00053275
733.3176,1.399660984,9.66E-05,0.000531851
734.0442,1.397298404,9.65E-05,0.000530953
734.7716,1.394940028,9.63E-05,0.000530057
